Property Reference,Works Order Reference,Job Trade Code,Works Order Raised Date
18154,2873888/1,CARPENTRY,5/19/2020
18154,2873888/1,FENCING,5/19/2020
18154,2873888/1,GROUNDWORK,5/19/2020
18154,2875209/1,CARPENTRY,5/23/2020
18154,2878747/1,CARPENTRY,6/3/2020
18156,2956343/1,ELECTRICAL,10/30/2020
18156,2956348/1,CARPENTRY,10/30/2020
18156,2958478/1,CARPENTRY,11/4/2020
18156,2958478/2,CARPENTRY,11/12/2020
18156,2993970/1,PLUMBING,1/12/2021
18156,3007821/1,ELECTRICAL,2/5/2021
18156,3038076/1,CARPENTRY,3/31/2021
18158,2917004/1,ELECTRICAL,8/18/2020
18158,2917012/1,DECORATING,8/18/2020
18158,2923647/1,CARPENTRY,9/1/2020
18158,2923777/1,GLAZING,9/1/2020
18158,2923777/2,CARPENTRY,9/1/2020
18158,2923777/2,GLAZING,9/1/2020
18158,2987089/1,ELECTRICAL,12/27/2020
18158,2998567/1,ELECTRICAL,1/20/2021
18158,3003226/1,DRAINAGE,1/28/2021
18158,3003226/1,PLUMBING,1/28/2021
18158,3024204/1,PLUMBING,3/4/2021
18159,2907483/1,PLUMBING,7/29/2020
18159,2948492/1,CARPENTRY,10/16/2020
18159,2948492/2,ELECTRICAL,11/11/2020
18159,2967171/1,PLUMBING,11/20/2020
18159,3011437/1,DECORATING,2/11/2021
18159,3011437/1,PLUMBING,2/11/2021
1816,2975763/1,ELECTRICAL,12/4/2020
1816,2975765/1,CARPENTRY,12/4/2020
1816,2975765/1,GLAZING,12/4/2020
1816,2975765/2,CARPENTRY,12/16/2020
1816,2975765/2,GLAZING,12/16/2020
18161,2938297/1,ELECTRICAL,9/28/2020
18162,2897626/1,BRICKWORK,7/8/2020
18162,2897626/1,PLUMBING,7/8/2020
18162,2940278/1,PLUMBING,10/1/2020
18162,2997599/1,CARPENTRY,1/19/2021
18163,2878865/1,DECORATING,6/3/2020
18163,2878886/1,PLUMBING,6/3/2020
18163,2906694/1,PLASTERWRK,7/28/2020
18163,2906694/1,PLUMBING,7/28/2020
18163,2906694/1,WALLFLOOR,7/28/2020
18163,2997536/1,PLUMBING,1/19/2021
18163,3022857/1,PLUMBING,3/3/2021
18163,3029594/1,PLUMBING,3/15/2021
18165,2871105/1,PLUMBING,5/11/2020
18165,2879350/1,ELECTRICAL,6/4/2020
18165,2959967/1,CARPENTRY,11/6/2020
18165,2959974/1,ELECTRICAL,11/6/2020
18165,2967722/1,ELECTRICAL,11/20/2020
18166,2945313/1,PLUMBING,10/11/2020
18166,2945313/2,PLUMBING,10/12/2020
18166,2953276/1,DECORATING,10/26/2020
18166,2966800/1,PLUMBING,11/19/2020
18167,2895438/1,ELECTRICAL,7/4/2020
18167,2895438/2,ELECTRICAL,7/6/2020
18167,2895439/1,PLUMBING,7/4/2020
18167,2895439/2,PLUMBING,7/6/2020
18167,2895801/1,PLUMBING,7/6/2020
18167,2895848/1,ELECTRICAL,7/6/2020
18167,2895877/1,DECORATING,7/6/2020
18167,2896347/1,ELECTRICAL,7/6/2020
18167,2896353/1,PLUMBING,7/6/2020
18167,2899752/1,ELECTRICAL,7/13/2020
18169,2914868/1,PLUMBING,8/13/2020
18169,2914868/1,ROOFING,8/13/2020
18169,2914870/1,PLUMBING,8/13/2020
18169,2914905/1,ELECTRICAL,8/13/2020
18169,2914905/2,ELECTRICAL,8/21/2020
18169,2919071/1,ELECTRICAL,8/21/2020
18169,2919119/1,ELECTRICAL,8/21/2020
1817,2946248/1,ROOFING,10/13/2020
1817,2946250/1,ELECTRICAL,10/13/2020
18170,2992577/1,CARPENTRY,1/9/2021
18170,2992577/1,WALLFLOOR,1/9/2021
18171,2889538/1,PLUMBING,6/24/2020
18171,2891740/1,PLUMBING,6/29/2020
18171,2922093/1,DECORATING,8/27/2020
18171,2922093/1,PLUMBING,8/27/2020
18171,2922103/1,PLUMBING,8/27/2020
18171,2938737/1,PLUMBING,9/29/2020
18171,2938741/1,ELECTRICAL,9/29/2020
18171,2945760/1,ELECTRICAL,10/12/2020
18172,2875298/1,PLUMBING,5/25/2020
18172,2875410/1,PLUMBING,5/26/2020
18172,2875414/1,ELECTRICAL,5/26/2020
18172,3001008/1,PLUMBING,1/25/2021
18176,2865097/1,PLUMBING,4/20/2020
18176,2952777/1,ELECTRICAL,10/23/2020
18176,2952784/1,CARPENTRY,10/23/2020
18177,2870595/1,PLUMBING,5/10/2020
18177,2870862/1,PLUMBING,5/11/2020
18177,2879035/1,PLUMBING,6/3/2020
18177,2884026/1,PLUMBING,6/15/2020
18177,2889390/1,PLUMBING,6/24/2020
18177,2911350/1,PLUMBING,8/5/2020
18177,2911350/2,PLUMBING,8/6/2020
18177,2926196/1,PLUMBING,9/4/2020
18177,2926196/1,ROOFING,9/4/2020
18178,3022345/1,BRICKWORK,3/2/2021
18178,3022345/1,CARPENTRY,3/2/2021
18179,2876841/1,PLUMBING,5/29/2020
18179,2918746/1,PLUMBING,8/21/2020
18179,2919633/1,CARPENTRY,8/24/2020
18179,2919633/1,PLUMBING,8/24/2020
18179,2920084/1,CARPENTRY,8/24/2020
18179,2920084/1,DRAINAGE,8/24/2020
18179,2920084/1,GROUNDWORK,8/24/2020
18179,2920084/1,PLUMBING,8/24/2020
18179,2920084/1,WALLFLOOR,8/24/2020
18179,2922606/1,PLUMBING,8/28/2020
18179,2950659/1,CARPENTRY,10/20/2020
18179,2950659/2,CARPENTRY,11/6/2020
18179,3026994/1,ELECTRICAL,3/9/2021
18179,3026997/1,CARPENTRY,3/9/2021
18179,3027008/1,DECORATING,3/9/2021
18179,3027008/2,ROOFING,3/18/2021
18179,3027008/3,PLUMBING,3/18/2021
18182,2902174/1,CARPENTRY,7/17/2020
18182,2902174/1,FENCING,7/17/2020
18182,3033067/1,PLUMBING,3/22/2021
18183,2855518/2,PLUMBING,5/5/2020
18183,2920021/1,PLUMBING,8/24/2020
18184,3034566/1,DECORATING,3/24/2021
18184,3034566/1,WALLFLOOR,3/24/2021
18186,2947625/1,ELECTRICAL,10/14/2020
18186,2954704/1,ELECTRICAL,10/28/2020
18186,3000068/1,ELECTRICAL,1/22/2021
18188,3033755/1,CARPENTRY,3/23/2021
18190,2917050/1,PLUMBING,8/18/2020
18190,3006010/1,CARPENTRY,2/2/2021
18192,2871104/1,PLUMBING,5/11/2020
18192,2887948/1,CARPENTRY,6/22/2020
18192,2887948/1,DECORATING,6/22/2020
18192,2887948/1,WALLFLOOR,6/22/2020
18192,2887958/1,BRICKWORK,6/22/2020
18192,2898189/1,CARPENTRY,7/9/2020
18192,2914314/1,CARPENTRY,8/12/2020
18192,3027829/1,PLUMBING,3/10/2021
18193,2949953/1,PLUMBING,10/19/2020
18194,2910994/1,PLUMBING,8/5/2020
18194,2925933/1,ELECTRICAL,9/4/2020
18194,2925933/2,ELECTRICAL,9/7/2020
18194,2987224/1,PLUMBING,12/28/2020
18194,2988401/1,WALLFLOOR,1/4/2021
18195,2880437/1,ELECTRICAL,6/6/2020
18195,2880809/1,ELECTRICAL,6/8/2020
18195,2884374/1,ELECTRICAL,6/15/2020
18196,3001489/1,CARPENTRY,1/25/2021
18196,3010946/1,CARPENTRY,2/10/2021
18197,3018230/1,ELECTRICAL,2/23/2021
18198,2925796/1,CARPENTRY,9/4/2020
18198,2946723/1,BRICKWORK,10/13/2020
18198,2957858/1,CARPENTRY,11/3/2020
18198,2957858/1,PLUMBING,11/3/2020
18198,2959908/1,ELECTRICAL,11/6/2020
18198,2959915/1,PLUMBING,11/6/2020
18198,2964259/1,ELECTRICAL,11/16/2020
18198,2977330/1,PLUMBING,12/8/2020
18198,2995801/1,BRICKWORK,1/15/2021
18198,2995801/1,CARPENTRY,1/15/2021
18199,2899486/1,PLUMBING,7/13/2020
18199,2925598/1,PLUMBING,9/3/2020
18199,3016676/1,ELECTRICAL,2/19/2021
18200,2929520/1,ELECTRICAL,9/11/2020
18200,2929530/1,GROUNDWORK,9/11/2020
18200,2929530/2,GROUNDWORK,9/11/2020
18200,3020887/1,ELECTRICAL,2/26/2021
18200,3020893/1,PLUMBING,2/26/2021
18200,3022424/1,PLUMBING,3/2/2021
18201,2970823/1,ELECTRICAL,11/26/2020
18201,2970829/1,CARPENTRY,11/26/2020
18201,3023811/1,PLUMBING,3/4/2021
18202,2902231/1,ELECTRICAL,7/17/2020
18202,2902964/1,ELECTRICAL,7/20/2020
18202,2956216/1,PLUMBING,10/30/2020
18203,2914485/1,ELECTRICAL,8/12/2020
18203,2980878/1,PLUMBING,12/14/2020
18203,2980878/1,WALLFLOOR,12/14/2020
18203,2980878/2,PLUMBING,12/22/2020
18203,2980878/2,WALLFLOOR,12/22/2020
18203,2985625/1,PLASTERWRK,12/22/2020
18203,2985625/1,WALLFLOOR,12/22/2020
18203,3008946/1,PLUMBING,2/8/2021
18205,2911514/1,ELECTRICAL,8/6/2020
18205,2964086/1,ELECTRICAL,11/16/2020
18205,3022506/1,ELECTRICAL,3/2/2021
18205,3026180/1,CARPENTRY,3/8/2021
18206,2866092/1,PLUMBING,4/21/2020
18206,2868298/1,PLUMBING,4/30/2020
18206,2878783/1,ELECTRICAL,6/3/2020
18206,3035757/1,PLUMBING,3/26/2021
18207,2895806/1,PLUMBING,7/6/2020
18207,2895842/1,PLUMBING,7/6/2020
18207,2920888/1,CARPENTRY,8/25/2020
18207,2920893/1,ELECTRICAL,8/25/2020
18208,2906609/1,PLUMBING,7/27/2020
18208,2994338/1,ELECTRICAL,1/12/2021
18210,2870288/1,ELECTRICAL,5/7/2020
18210,2952166/1,ELECTRICAL,10/22/2020
18210,2952169/1,PLUMBING,10/22/2020
18213,2884704/1,ELECTRICAL,6/16/2020
18213,3015119/1,PLUMBING,2/17/2021
18216,2924932/1,ROOFING,9/2/2020
18216,2935764/1,ELECTRICAL,9/23/2020
18216,2961007/1,PLUMBING,11/9/2020
18216,2962112/1,DRAINAGE,11/11/2020
18216,2962112/1,PLUMBING,11/11/2020
18217,2902919/1,ELECTRICAL,7/20/2020
18217,2956749/1,PLUMBING,11/2/2020
18217,2956758/1,ELECTRICAL,11/2/2020
18217,2995342/1,ROOFING,1/14/2021
18217,2995361/1,CARPENTRY,1/14/2021
18218,2877847/1,PLUMBING,6/1/2020
18218,2877850/1,ELECTRICAL,6/1/2020
18218,2878854/1,PLUMBING,6/3/2020
18218,2934361/1,ELECTRICAL,9/22/2020
18218,2934365/1,BRICKWORK,9/22/2020
18218,2934365/1,PLUMBING,9/22/2020
18218,2944899/1,PLUMBING,10/9/2020
18218,2944905/1,ROOFING,10/9/2020
18218,2958097/1,CARPENTRY,11/3/2020
18218,2958097/1,PLUMBING,11/3/2020
18218,2958097/1,ROOFING,11/3/2020
18218,2969054/1,PLUMBING,11/24/2020
18218,2969054/1,ROOFING,11/24/2020
18218,3017036/1,ELECTRICAL,2/19/2021
18218,3017036/2,ELECTRICAL,3/10/2021
18219,2914938/1,PLUMBING,8/13/2020
18219,2922818/1,PLASTERWRK,8/28/2020
18219,2922818/1,WALLFLOOR,8/28/2020
18219,2930818/1,PLUMBING,9/14/2020
18219,2952626/1,CARPENTRY,10/23/2020
18219,2952626/1,PLUMBING,10/23/2020
18219,2952626/1,ROOFING,10/23/2020
18219,2969764/1,ROOFING,11/25/2020
18219,2999153/1,PLUMBING,1/20/2021
18219,2999153/2,CARPENTRY,2/16/2021
18219,2999153/2,PLASTERWRK,2/16/2021
18221,2902329/1,PLUMBING,7/17/2020
18221,2921528/1,PLUMBING,8/26/2020
18221,2929308/1,PLUMBING,9/10/2020
18221,2929308/2,PLUMBING,9/11/2020
18221,2930483/1,PLUMBING,9/14/2020
18221,2932484/1,PLUMBING,9/17/2020
18221,2940142/1,PLUMBING,10/1/2020
18222,2906387/1,PLUMBING,7/27/2020
18222,3032236/1,GLAZING,3/19/2021
18222,3032246/1,DECORATING,3/19/2021
18223,2879839/1,ELECTRICAL,6/5/2020
18223,2881720/1,ELECTRICAL,6/9/2020
18223,2881724/1,ELECTRICAL,6/9/2020
18224,2938082/1,ELECTRICAL,9/28/2020
18226,2877479/1,PLUMBING,6/1/2020
18226,2879276/1,PLUMBING,6/4/2020
18226,2887019/1,PLUMBING,6/19/2020
18226,3032500/1,PLUMBING,3/19/2021
18227,2884053/1,PLUMBING,6/15/2020
18227,2918457/1,PLUMBING,8/20/2020
18227,2933536/1,BRICKWORK,9/21/2020
18227,2933536/1,PLUMBING,9/21/2020
18227,2943735/1,CARPENTRY,10/8/2020
18227,2983836/1,PLUMBING,12/18/2020
18227,3033140/1,PLUMBING,3/22/2021
18228,2980601/1,PLUMBING,12/14/2020
18228,2980611/1,ELECTRICAL,12/14/2020
18229,2953554/1,PLUMBING,10/26/2020
18229,2976465/1,CARPENTRY,12/7/2020
18229,2976465/1,PLUMBING,12/7/2020
18229,2976476/1,ELECTRICAL,12/7/2020
18229,2976476/2,ELECTRICAL,12/18/2020
18229,3005222/1,ELECTRICAL,2/1/2021
18229,3005226/1,CARPENTRY,2/1/2021
18229,3005226/2,CARPENTRY,2/4/2021
18230,2871973/1,PLUMBING,5/13/2020
18230,2965200/1,DRAINAGE,11/17/2020
18230,2965200/1,PLUMBING,11/17/2020
18230,2965336/1,CARPENTRY,11/17/2020
18231,2884759/1,ROOFING,6/16/2020
18231,2937837/1,ELECTRICAL,9/28/2020
18231,2938969/1,ELECTRICAL,9/29/2020
18232,2914252/1,CARPENTRY,8/12/2020
18232,2939279/1,CARPENTRY,9/30/2020
18232,2939279/1,PLUMBING,9/30/2020
18232,2972382/1,PLUMBING,11/27/2020
18232,2972382/2,PLUMBING,11/30/2020
18232,2972382/3,PLUMBING,11/30/2020
18232,3014359/1,ELECTRICAL,2/16/2021
18232,3033232/1,CARPENTRY,3/22/2021
18259,2922858/1,PLUMBING,8/28/2020
18259,2922858/2,PLUMBING,9/1/2020
18259,2922864/1,CARPENTRY,8/28/2020
18259,2922864/2,WALLFLOOR,9/1/2020
18259,2922868/1,ELECTRICAL,8/28/2020
18259,2922868/2,ELECTRICAL,9/1/2020
18259,2936301/1,PLASTERWRK,9/24/2020
18259,2936301/1,WALLFLOOR,9/24/2020
18261,2881734/1,ELECTRICAL,6/9/2020
18261,3019610/1,PLUMBING,2/24/2021
18262,2951298/1,CARPENTRY,10/21/2020
18262,2951298/1,GLAZING,10/21/2020
18263,2864384/1,CARPENTRY,4/16/2020
18264,2929870/1,PLUMBING,9/11/2020
18264,3023725/1,PLUMBING,3/4/2021
18267,2914057/1,CARPENTRY,8/11/2020
18267,2924887/1,PLUMBING,9/2/2020
18267,3006233/1,PLUMBING,2/2/2021
18267,3023848/1,WALLFLOOR,3/4/2021
1827,2971625/1,GLAZING,11/27/2020
1827,2971627/1,CARPENTRY,11/27/2020
1827,2971627/1,WALLFLOOR,11/27/2020
1827,2971627/2,CARPENTRY,12/8/2020
18279,2884419/1,PLUMBING,6/15/2020
18279,2927633/1,CARPENTRY,9/8/2020
18279,2931794/1,CARPENTRY,9/16/2020
18279,2931794/2,CARPENTRY,9/18/2020
18279,2973557/1,CARPENTRY,12/1/2020
18279,2973557/1,DECORATING,12/1/2020
18279,2973557/1,PLUMBING,12/1/2020
18279,2973557/2,BRICKWORK,12/10/2020
18279,2973557/2,CARPENTRY,12/10/2020
18279,2973557/2,PLUMBING,12/10/2020
18279,2978982/1,PLUMBING,12/10/2020
18279,2978982/1,WALLFLOOR,12/10/2020
18279,2979054/1,PLUMBING,12/10/2020
18279,2992329/1,CARPENTRY,1/8/2021
18279,2992329/1,PLASTERWRK,1/8/2021
18279,2992329/1,WALLFLOOR,1/8/2021
18279,2996083/1,ELECTRICAL,1/15/2021
18279,3002963/1,ELECTRICAL,1/27/2021
1828,2945809/1,PLUMBING,10/12/2020
1828,2945809/1,WALLFLOOR,10/12/2020
1828,3005663/1,ELECTRICAL,2/2/2021
1828,3024246/1,ELECTRICAL,3/4/2021
18282,2898947/1,WALLFLOOR,7/10/2020
18287,2914102/1,CARPENTRY,8/11/2020
18288,2981473/1,ELECTRICAL,12/15/2020
18288,2981473/1,PLUMBING,12/15/2020
18288,2981473/2,ELECTRICAL,12/18/2020
18288,2981473/2,PLUMBING,12/18/2020
18289,2952402/1,CARPENTRY,10/23/2020
18290,2894306/1,ROOFING,7/3/2020
18290,2901748/1,ELECTRICAL,7/16/2020
18290,2910360/1,PLUMBING,8/4/2020
18291,2940497/1,PLUMBING,10/2/2020
18291,2960213/1,PLASTERWRK,11/9/2020
18291,2960213/1,WALLFLOOR,11/9/2020
18292,2875442/1,PLUMBING,5/26/2020
18292,3038094/1,ELECTRICAL,3/31/2021
18293,2977492/1,DECORATING,12/8/2020
18293,2996249/1,PLUMBING,1/15/2021
18293,2996249/1,ROOFING,1/15/2021
18293,2996249/2,PLUMBING,1/15/2021
18293,2996249/2,ROOFING,1/15/2021
18293,3024100/1,PLUMBING,3/4/2021
18293,3035182/1,PLUMBING,3/25/2021
18294,2868065/1,PLUMBING,4/29/2020
18294,2877931/1,PLUMBING,6/1/2020
18294,2877931/2,PLUMBING,6/2/2020
18294,2913572/1,PLUMBING,8/10/2020
18294,2947595/1,PLUMBING,10/14/2020
18294,2968593/1,PLUMBING,11/23/2020
18294,2988694/1,DECORATING,1/4/2021
18294,2988694/1,PLUMBING,1/4/2021
18294,2988694/1,ROOFING,1/4/2021
18294,2988728/1,ROOFING,1/4/2021
18294,2988754/1,ELECTRICAL,1/4/2021
18294,2988760/1,CARPENTRY,1/4/2021
18294,2988760/1,PLUMBING,1/4/2021
18294,2988760/1,WALLFLOOR,1/4/2021
18294,2996225/1,PLUMBING,1/15/2021
18294,2996225/1,ROOFING,1/15/2021
18294,2996225/2,PLUMBING,1/15/2021
18294,2996225/2,ROOFING,1/15/2021
18294,3003168/1,ELECTRICAL,1/28/2021
18294,3009187/1,DECORATING,2/8/2021
18294,3009192/1,PLUMBING,2/8/2021
18294,3024071/1,BRICKWORK,3/4/2021
18294,3024071/1,CARPENTRY,3/4/2021
18294,3024071/1,PLUMBING,3/4/2021
18294,3024071/1,WALLFLOOR,3/4/2021
18294,3026122/1,PLUMBING,3/8/2021
18294,3035285/1,CLEANCLEAR,3/25/2021
18294,3035285/1,ROOFING,3/25/2021
18295,2953404/1,WALLFLOOR,10/26/2020
1830,3008355/1,PLUMBING,2/6/2021
18301,2917876/1,PLUMBING,8/19/2020
18301,2925826/1,PLUMBING,9/4/2020
18301,2925826/1,WALLFLOOR,9/4/2020
18302,2947627/1,CARPENTRY,10/14/2020
18302,2969558/1,CARPENTRY,11/24/2020
18302,2973766/1,ELECTRICAL,12/1/2020
18302,2973777/1,GLAZING,12/1/2020
18302,3003579/1,CARPENTRY,1/28/2021
18302,3003585/1,ELECTRICAL,1/28/2021
18302,3003588/1,CARPENTRY,1/28/2021
18303,2883825/1,PLUMBING,6/14/2020
18303,2937957/1,BRICKWORK,9/28/2020
18303,2992877/1,ELECTRICAL,1/11/2021
18304,2866407/1,CARPENTRY,4/23/2020
18304,2975197/1,DECORATING,12/3/2020
18304,2975197/1,PLUMBING,12/3/2020
18304,2984870/1,PLUMBING,12/21/2020
18306,2961280/1,ELECTRICAL,11/10/2020
18309,2947126/1,ELECTRICAL,10/14/2020
1831,2898074/1,PLUMBING,7/9/2020
1831,2898080/1,GROUNDWORK,7/9/2020
1831,2898080/2,DRAINAGE,8/11/2020
1831,2898080/2,PLUMBING,8/11/2020
1831,2898666/1,CARPENTRY,7/10/2020
1831,2918171/1,CARPENTRY,8/20/2020
1831,2918176/1,PLUMBING,8/20/2020
1831,2927280/1,DECORATING,9/7/2020
1831,2931250/1,CARPENTRY,9/15/2020
1831,2931250/1,DRAINAGE,9/15/2020
1831,2931250/1,FENCING,9/15/2020
1831,2931250/1,GROUNDWORK,9/15/2020
1831,2931250/1,PLUMBING,9/15/2020
1831,2936209/1,ELECTRICAL,9/24/2020
1831,2939731/1,PLUMBING,9/30/2020
1831,2939782/1,DRAINAGE,10/1/2020
1831,2939782/1,PLUMBING,10/1/2020
1831,2940412/1,PLUMBING,10/2/2020
1831,2940740/1,PLUMBING,10/2/2020
1831,2954503/1,CARPENTRY,10/27/2020
1831,2954503/1,PLUMBING,10/27/2020
1831,2992790/1,ELECTRICAL,1/11/2021
1831,3017331/1,PLUMBING,2/22/2021
18310,2887172/1,PLUMBING,6/19/2020
18310,2926111/1,ELECTRICAL,9/4/2020
18310,2926111/2,ELECTRICAL,9/7/2020
18310,3005180/1,CARPENTRY,2/1/2021
18311,2877184/1,PLUMBING,5/29/2020
18311,2883446/1,DECORATING,6/12/2020
18311,2925276/1,CARPENTRY,9/3/2020
18311,2925276/1,PLUMBING,9/3/2020
18311,2949484/1,ROOFING,10/19/2020
18311,2977459/1,ROOFING,12/8/2020
18311,2978729/1,ELECTRICAL,12/10/2020
18311,2978729/2,ELECTRICAL,1/12/2021
18311,2978737/1,CARPENTRY,12/10/2020
18311,2980438/1,ROOFING,12/14/2020
18311,3022486/1,ELECTRICAL,3/2/2021
18311,3038192/1,BRICKWORK,3/31/2021
18311,3038192/1,CARPENTRY,3/31/2021
18312,2869440/1,DECORATING,5/5/2020
18312,2871576/1,PLUMBING,5/13/2020
18312,2871576/2,WALLFLOOR,5/26/2020
18312,2878806/1,CARPENTRY,6/3/2020
18312,2878806/1,DECORATING,6/3/2020
18312,2878806/1,PLASTERWRK,6/3/2020
18312,2878806/2,CARPENTRY,6/16/2020
18312,2882624/1,ELECTRICAL,6/11/2020
18312,2882638/1,ELECTRICAL,6/11/2020
18312,2882685/1,CARPENTRY,6/11/2020
18312,2882685/1,ELECTRICAL,6/11/2020
18312,2882685/1,PLUMBING,6/11/2020
18312,2882685/1,WALLFLOOR,6/11/2020
18312,2897971/1,ELECTRICAL,7/8/2020
18312,2903136/1,CARPENTRY,7/20/2020
18312,2922499/1,CARPENTRY,8/28/2020
18312,2941575/2,CARPENTRY,10/10/2020
18312,2941575/2,PLUMBING,10/10/2020
18312,2941575/3,ELECTRICAL,10/10/2020
18312,2946533/1,CARPENTRY,10/13/2020
18312,2950401/1,ELECTRICAL,10/20/2020
18312,2958360/1,PLUMBING,11/4/2020
18312,2963342/1,ELECTRICAL,11/13/2020
18312,2972491/1,CARPENTRY,11/28/2020
18312,2976980/2,ELECTRICAL,12/7/2020
18312,2976980/3,CARPENTRY,12/7/2020
18312,2976980/3,PLUMBING,12/7/2020
18312,3014888/1,ELECTRICAL,2/17/2021
18312,3014894/1,CARPENTRY,2/17/2021
18317,2868150/1,ELECTRICAL,4/29/2020
18317,2868150/2,ELECTRICAL,4/30/2020
18317,2895519/1,PLUMBING,7/5/2020
18317,2899042/1,ELECTRICAL,7/10/2020
18317,2917676/1,ELECTRICAL,8/19/2020
18317,2917998/1,ELECTRICAL,8/19/2020
18317,2920723/1,PLUMBING,8/25/2020
18317,2959250/1,DRAINAGE,11/5/2020
18317,2959250/1,PLUMBING,11/5/2020
18317,2959250/2,DRAINAGE,11/5/2020
18317,2959250/2,PLUMBING,11/5/2020
18317,2959250/3,PLUMBING,11/6/2020
18317,2967618/1,PLUMBING,11/20/2020
18317,3000777/1,PLUMBING,1/25/2021
18317,3013414/1,CARPENTRY,2/15/2021
18317,3013414/1,PLUMBING,2/15/2021
18317,3013414/2,CARPENTRY,2/23/2021
18317,3013680/1,PLUMBING,2/15/2021
18317,3013680/2,CARPENTRY,2/16/2021
18317,3013680/2,PLASTERWRK,2/16/2021
18317,3013680/2,PLUMBING,2/16/2021
18317,3013681/1,ELECTRICAL,2/15/2021
18317,3014146/1,ELECTRICAL,2/16/2021
18318,2873185/1,PLUMBING,5/18/2020
18318,2895778/1,ELECTRICAL,7/6/2020
18318,2895784/1,BRICKWORK,7/6/2020
18318,2895784/1,CARPENTRY,7/6/2020
18318,2895784/1,DECORATING,7/6/2020
18318,2895784/1,WALLFLOOR,7/6/2020
18318,2935304/1,ELECTRICAL,9/23/2020
18318,2939972/1,ELECTRICAL,10/1/2020
18318,2939984/1,PLUMBING,10/1/2020
18319,2905258/1,PLUMBING,7/24/2020
18319,2905258/2,DECORATING,8/20/2020
18319,3023125/1,CARPENTRY,3/3/2021
18319,3023125/2,CARPENTRY,3/3/2021
18319,3023136/1,PLUMBING,3/3/2021
18319,3023145/1,CARPENTRY,3/3/2021
18319,3028186/1,CARPENTRY,3/11/2021
1832,2891148/1,DECORATING,6/29/2020
1832,2891148/2,ROOFING,7/13/2020
1832,2900748/1,CARPENTRY,7/15/2020
1832,2904511/1,ELECTRICAL,7/22/2020
1832,2904511/2,ELECTRICAL,7/23/2020
1832,2908281/1,ELECTRICAL,7/30/2020
1832,2914083/1,CARPENTRY,8/11/2020
1832,2931240/1,DRAINAGE,9/15/2020
1832,2931240/1,PLUMBING,9/15/2020
1832,2940421/1,PLUMBING,10/2/2020
1832,2959126/1,DECORATING,11/5/2020
1832,2959126/1,PLASTERWRK,11/5/2020
1832,2960980/1,PLUMBING,11/9/2020
1832,2961107/1,CARPENTRY,11/10/2020
18320,2912620/1,ELECTRICAL,8/7/2020
18320,2912625/1,WALLFLOOR,8/7/2020
18320,2953509/1,DECORATING,10/26/2020
18320,2953509/1,PLASTERWRK,10/26/2020
18320,2976078/1,CARPENTRY,12/4/2020
18320,3025777/1,CARPENTRY,3/8/2021
18324,2878892/1,PLUMBING,6/3/2020
18324,2881283/1,PLUMBING,6/9/2020
18325,3036788/1,PLUMBING,3/29/2021
18326,2976358/1,CARPENTRY,12/7/2020
18327,2938481/1,ELECTRICAL,9/29/2020
18327,2967848/1,PLUMBING,11/21/2020
18328,2905163/1,PLUMBING,7/24/2020
18328,2944890/1,PLUMBING,10/9/2020
18328,3000596/1,ELECTRICAL,1/23/2021
18328,3012551/1,PLUMBING,2/12/2021
18329,2938294/1,CARPENTRY,9/28/2020
1833,2886170/1,CARPENTRY,6/18/2020
18330,2940182/1,CARPENTRY,10/1/2020
18330,2940185/1,ELECTRICAL,10/1/2020
18330,2953862/1,ELECTRICAL,10/26/2020
18330,2953867/1,PLUMBING,10/26/2020
18331,2904269/1,ELECTRICAL,7/22/2020
18331,3027691/1,ELECTRICAL,3/10/2021
18332,2884907/1,ROOFING,6/16/2020
18332,2889703/1,ELECTRICAL,6/25/2020
18332,2889706/1,CARPENTRY,6/25/2020
18332,2889706/1,PLASTERWRK,6/25/2020
18332,2914441/1,WALLFLOOR,8/12/2020
18332,2915303/1,ROOFING,8/13/2020
18332,2918285/1,PLUMBING,8/20/2020
18332,2918285/1,WALLFLOOR,8/20/2020
18332,2918285/2,PLASTERWRK,8/20/2020
18332,2918285/2,WALLFLOOR,8/20/2020
18332,2946094/1,ROOFING,10/12/2020
18333,3007523/1,CARPENTRY,2/4/2021
18333,3035979/1,CARPENTRY,3/26/2021
18333,3035982/1,CARPENTRY,3/26/2021
18334,2971647/1,ELECTRICAL,11/27/2020
18334,3038002/1,CARPENTRY,3/31/2021
18334,3038002/2,CARPENTRY,3/31/2021
18335,2875244/1,PLUMBING,5/24/2020
18335,2888285/1,CARPENTRY,6/22/2020
18335,2888285/1,PLUMBING,6/22/2020
18335,2895227/1,CARPENTRY,7/3/2020
18335,2907430/1,CARPENTRY,7/29/2020
18335,2907430/2,CARPENTRY,7/29/2020
18335,2932083/1,PLUMBING,9/17/2020
18335,2963935/1,CARPENTRY,11/15/2020
18335,2993827/1,CARPENTRY,1/12/2021
18335,2997877/1,CARPENTRY,1/19/2021
18335,3021875/1,ELECTRICAL,3/1/2021
18335,3030898/1,CARPENTRY,3/16/2021
18335,3030901/1,ELECTRICAL,3/16/2021
1834,2906172/1,PLUMBING,7/27/2020
1834,2933623/1,PLUMBING,9/21/2020
1834,2933623/2,DRAINAGE,9/21/2020
1834,2933623/2,PLUMBING,9/21/2020
1834,3007463/1,ELECTRICAL,2/4/2021
